Date,Category,Product,Region,Units,Price,Sales,Satisfaction
2025-02-15,Electronics,Smartwatch,South,1,235.49,235.49,5.0
2025-02-15,Home,Coffee Maker,West,3,96.45,289.35,5.0
2025-02-15,Beauty,Lipstick,East,2,16.2,32.4,4.5
2025-02-15,Electronics,Laptop,West,3,998.84,2996.52,3.4
2025-02-15,Sports,Bicycle,West,2,412.85,825.7,3.8
2025-02-15,Home,Sofa,South,1,581.75,581.75,4.8
2025-02-15,Electronics,Laptop,West,5,994.26,4971.3,5.0
2025-02-15,Home,Coffee Maker,West,1,94.31,94.31,3.5
2025-02-15,Beauty,Mascara,North,1,21.35,21.35,4.6
2025-02-16,Beauty,Perfume,North,1,75.45,75.45,5.0
2025-02-16,Beauty,Mascara,North,3,21.06,63.18,3.8
2025-02-16,Sports,Running Shoes,South,3,92.71,278.13,3.0
2025-02-16,Beauty,Lipstick,West,1,13.89,13.89,3.1
2025-02-16,Home,Sofa,North,2,545.04,1090.08,4.0
2025-02-16,Electronics,Headphones,South,3,162.32,486.96,4.5
2025-02-16,Electronics,Smartwatch,West,2,274.09,548.18,5.0
2025-02-17,Beauty,Face Cream,East,1,34.65,34.65,5.0
2025-02-17,Sports,Dumbbell,West,1,36.77,36.77,4.2
2025-02-17,Electronics,Smartphone,East,1,640.39,640.39,4.0
2025-02-17,Electronics,Smartwatch,East,3,270.14,810.42,5.0
2025-02-17,Electronics,Smartwatch,East,2,256.31,512.62,5.0
2025-02-17,Electronics,Smartwatch,South,1,246.46,246.46,4.5
2025-02-17,Sports,Dumbbell,West,2,42.65,85.3,5.0
2025-02-17,Electronics,Laptop,North,1,1005.05,1005.05,3.8
2025-02-17,Beauty,Perfume,East,1,74.2,74.2,4.4
2025-02-17,Beauty,Lipstick,South,2,15.32,30.64,5.0
2025-02-17,Beauty,Face Cream,East,1,32.42,32.42,4.8
2025-02-17,Beauty,Lipstick,East,4,15.46,61.84,5.0
2025-02-17,Electronics,Smartwatch,East,3,245.35,736.05,4.7
2025-02-18,Electronics,Laptop,West,4,1020.81,4083.24,4.1
2025-02-18,Electronics,Laptop,North,1,996.41,996.41,2.9
2025-02-18,Home,Sofa,North,2,596.91,1193.82,5.0
2025-02-18,Electronics,Smartphone,West,1,635.14,635.14,4.3
2025-02-18,Clothing,Jacket,North,1,118.52,118.52,3.8
2025-02-18,Electronics,Laptop,West,2,917.42,1834.84,4.1
2025-02-19,Sports,Running Shoes,East,3,90.13,270.39,5.0
2025-02-19,Home,Blender,North,1,54.29,54.29,4.2
2025-02-19,Beauty,Face Cream,West,2,37.68,75.36,4.9
2025-02-19,Electronics,Laptop,South,3,1091.01,3273.03,3.3
2025-02-19,Electronics,Headphones,South,1,136.53,136.53,4.3
2025-02-19,Clothing,Jeans,South,3,61.98,185.94,3.7
2025-02-19,Beauty,Perfume,North,1,73.94,73.94,4.1
2025-02-19,Clothing,Jacket,East,1,126.0,126.0,4.3
2025-02-19,Sports,Dumbbell,South,2,38.9,77.8,4.4
2025-02-19,Beauty,Face Cream,West,2,35.97,71.94,4.8
2025-02-19,Sports,Yoga Mat,East,1,30.2,30.2,4.2
2025-02-19,Home,Blender,North,1,45.84,45.84,4.0
2025-02-20,Sports,Yoga Mat,North,1,28.3,28.3,5.0
2025-02-20,Beauty,Face Cream,North,1,33.43,33.43,3.9
2025-02-20,Clothing,Jeans,West,1,56.72,56.72,5.0
2025-02-20,Electronics,Headphones,East,2,144.57,289.14,3.1
2025-02-20,Clothing,Jacket,North,1,108.66,108.66,5.0
2025-02-20,Beauty,Lipstick,East,3,13.93,41.79,5.0
2025-02-20,Electronics,Headphones,West,2,145.19,290.38,5.0
2025-02-20,Home,Coffee Maker,North,2,93.19,186.38,3.8
2025-02-20,Clothing,Sneakers,West,2,81.28,162.56,4.2
2025-02-21,Clothing,Jacket,South,1,108.74,108.74,4.5
2025-02-21,Clothing,Jacket,South,1,115.52,115.52,3.3
2025-02-21,Clothing,T-Shirt,North,1,27.28,27.28,4.2
2025-02-21,Beauty,Perfume,West,1,80.73,80.73,3.3
2025-02-21,Electronics,Laptop,West,2,968.08,1936.16,4.5
2025-02-21,Sports,Dumbbell,North,1,40.26,40.26,4.7
2025-02-21,Home,Vacuum,South,1,171.34,171.34,3.8
2025-02-21,Electronics,Laptop,South,1,1035.48,1035.48,4.3
2025-02-22,Beauty,Face Cream,West,1,38.5,38.5,5.0
2025-02-22,Clothing,Jacket,West,5,117.64,588.2,4.4
2025-02-22,Electronics,Smartwatch,South,2,248.07,496.14,4.9
2025-02-22,Beauty,Lipstick,North,4,15.63,62.52,4.4
2025-02-22,Clothing,Jacket,South,3,120.8,362.4,3.4
2025-02-23,Home,Blender,West,2,45.58,91.16,3.8
2025-02-23,Electronics,Headphones,East,1,150.39,150.39,4.2
2025-02-23,Beauty,Mascara,South,1,20.35,20.35,3.5
2025-02-23,Home,Blender,West,2,49.92,99.84,3.7
2025-02-23,Home,Coffee Maker,South,1,89.21,89.21,5.0
2025-02-23,Sports,Running Shoes,West,1,98.93,98.93,5.0
2025-02-23,Sports,Dumbbell,North,3,42.78,128.34,4.7
2025-02-23,Sports,Running Shoes,East,1,81.34,81.34,1.8
2025-02-23,Sports,Yoga Mat,East,2,32.23,64.46,5.0
2025-02-24,Electronics,Smartwatch,East,4,235.54,942.16,5.0
2025-02-24,Home,Blender,South,3,51.77,155.31,4.8
2025-02-24,Electronics,Headphones,North,4,135.17,540.68,4.6
2025-02-24,Beauty,Mascara,North,3,21.06,63.18,3.6
2025-02-24,Electronics,Smartphone,South,2,669.25,1338.5,4.4
2025-02-24,Home,Blender,West,3,46.11,138.33,4.2
2025-02-25,Electronics,Headphones,South,2,158.84,317.68,4.7
2025-02-25,Beauty,Perfume,South,2,83.36,166.72,4.5
2025-02-25,Home,Sofa,East,1,651.51,651.51,3.9
2025-02-25,Home,Vacuum,North,3,183.0,549.0,3.0
2025-02-25,Sports,Dumbbell,East,2,38.86,77.72,4.4
2025-02-25,Electronics,Headphones,East,1,161.01,161.01,4.4
2025-02-26,Clothing,Jeans,South,3,62.57,187.71,5.0
2025-02-26,Beauty,Lipstick,East,1,15.83,15.83,2.7
2025-02-26,Clothing,Sneakers,South,1,83.55,83.55,4.2
2025-02-26,Electronics,Headphones,North,2,135.0,270.0,3.9
2025-02-26,Clothing,Sneakers,North,4,77.45,309.8,4.3
2025-02-26,Sports,Bicycle,East,1,479.4,479.4,5.0
2025-02-26,Beauty,Mascara,South,1,21.57,21.57,4.4
2025-02-26,Electronics,Smartphone,West,2,761.08,1522.16,4.8
2025-02-27,Clothing,Jacket,East,3,114.1,342.3,4.3
2025-02-27,Sports,Dumbbell,West,4,42.09,168.36,3.4
2025-02-27,Sports,Bicycle,East,5,462.09,2310.45,5.0
2025-02-27,Electronics,Laptop,South,2,1091.36,2182.72,3.0
2025-02-27,Clothing,Sneakers,South,1,84.33,84.33,2.4
2025-02-27,Electronics,Laptop,South,1,1010.41,1010.41,3.5
2025-02-27,Home,Vacuum,West,3,185.32,555.96,5.0
2025-02-27,Sports,Dumbbell,South,4,39.16,156.64,4.5
2025-02-27,Beauty,Mascara,North,1,20.73,20.73,3.7
2025-02-27,Electronics,Smartwatch,North,1,239.37,239.37,2.8
2025-02-27,Sports,Yoga Mat,South,4,28.45,113.8,4.3
2025-02-27,Clothing,Jeans,North,1,55.49,55.49,2.2
2025-02-27,Electronics,Smartwatch,South,2,238.33,476.66,4.0
2025-02-28,Beauty,Perfume,West,3,78.36,235.08,2.8
2025-02-28,Electronics,Smartwatch,West,1,273.8,273.8,3.9
2025-02-28,Sports,Yoga Mat,East,1,29.3,29.3,4.0
2025-02-28,Sports,Dumbbell,North,1,41.91,41.91,3.2
2025-02-28,Electronics,Smartphone,West,1,630.19,630.19,4.3
2025-02-28,Home,Coffee Maker,West,3,97.17,291.51,4.2
2025-02-28,Electronics,Smartwatch,West,1,235.35,235.35,4.4
2025-02-28,Sports,Yoga Mat,South,2,29.9,59.8,4.7
2025-02-28,Beauty,Perfume,West,4,87.32,349.28,4.6
2025-02-28,Beauty,Perfume,North,2,75.28,150.56,4.2
2025-02-28,Clothing,T-Shirt,South,1,26.74,26.74,4.9
2025-02-28,Beauty,Face Cream,East,4,37.17,148.68,4.2
2025-02-28,Beauty,Lipstick,East,2,13.68,27.36,4.6
2025-03-01,Beauty,Lipstick,East,1,13.63,13.63,4.4
2025-03-01,Home,Vacuum,East,4,174.75,699.0,4.3
2025-03-01,Clothing,Jeans,South,1,56.16,56.16,4.5
2025-03-01,Home,Vacuum,South,1,178.04,178.04,3.9
2025-03-01,Electronics,Smartwatch,West,5,272.57,1362.85,4.7
2025-03-01,Home,Vacuum,South,1,182.5,182.5,5.0
2025-03-01,Clothing,Jeans,South,3,56.28,168.84,3.1
2025-03-01,Home,Coffee Maker,South,1,93.57,93.57,5.0
2025-03-02,Electronics,Headphones,East,4,158.44,633.76,3.9
2025-03-02,Clothing,Jeans,North,1,59.99,59.99,3.2
2025-03-02,Beauty,Mascara,South,3,20.06,60.18,4.7
2025-03-02,Sports,Running Shoes,North,3,88.25,264.75,4.2
2025-03-02,Electronics,Laptop,East,1,974.34,974.34,4.7
2025-03-02,Sports,Yoga Mat,East,1,27.35,27.35,4.8
2025-03-02,Sports,Bicycle,North,1,455.77,455.77,3.0
2025-03-02,Beauty,Lipstick,South,3,16.21,48.63,4.6
2025-03-03,Clothing,T-Shirt,North,2,23.24,46.48,4.7
2025-03-03,Electronics,Laptop,West,1,1016.32,1016.32,4.6
2025-03-03,Clothing,Jacket,East,1,111.45,111.45,5.0
2025-03-03,Clothing,Sneakers,North,3,78.71,236.13,3.9
2025-03-03,Beauty,Lipstick,North,1,14.27,14.27,1.4
2025-03-03,Beauty,Perfume,North,1,77.83,77.83,4.1
2025-03-03,Home,Sofa,East,2,579.86,1159.72,5.0
2025-03-03,Clothing,Sneakers,East,1,80.25,80.25,4.1
2025-03-03,Sports,Yoga Mat,North,1,27.0,27.0,4.7
2025-03-04,Sports,Dumbbell,South,1,37.6,37.6,4.2
2025-03-04,Home,Vacuum,East,1,168.88,168.88,4.0
2025-03-04,Home,Blender,West,3,52.42,157.26,2.8
2025-03-04,Sports,Dumbbell,West,1,42.53,42.53,3.7
2025-03-04,Home,Blender,South,1,49.06,49.06,4.4
2025-03-04,Electronics,Smartwatch,East,3,245.72,737.16,5.0
2025-03-04,Home,Vacuum,East,1,180.63,180.63,3.9
2025-03-04,Electronics,Smartwatch,West,2,239.83,479.66,5.0
2025-03-04,Sports,Dumbbell,South,2,42.25,84.5,3.2
2025-03-04,Home,Vacuum,North,1,166.39,166.39,4.1
2025-03-05,Electronics,Smartphone,East,1,637.27,637.27,4.7
2025-03-05,Sports,Running Shoes,North,2,93.62,187.24,3.3
2025-03-05,Sports,Running Shoes,West,1,89.93,89.93,4.6
2025-03-05,Beauty,Perfume,North,3,72.4,217.2,3.8
2025-03-05,Clothing,T-Shirt,South,1,26.72,26.72,4.2
2025-03-05,Electronics,Laptop,North,1,1008.15,1008.15,5.0
2025-03-05,Sports,Running Shoes,West,1,96.53,96.53,4.4
2025-03-05,Beauty,Mascara,East,3,21.52,64.56,5.0
2025-03-05,Beauty,Mascara,East,3,19.27,57.81,3.6
2025-03-05,Home,Vacuum,West,2,197.35,394.7,4.2
2025-03-05,Beauty,Mascara,West,2,18.21,36.42,3.4
2025-03-05,Home,Sofa,North,1,652.2,652.2,3.3
2025-03-05,Beauty,Perfume,North,3,73.09,219.27,3.8
2025-03-06,Sports,Running Shoes,South,1,84.7,84.7,2.8
2025-03-06,Electronics,Laptop,West,2,1034.3,2068.6,3.9
2025-03-06,Sports,Bicycle,West,1,430.01,430.01,3.1
2025-03-06,Clothing,T-Shirt,North,1,22.56,22.56,4.5
2025-03-06,Electronics,Laptop,South,1,1040.91,1040.91,4.2
2025-03-06,Home,Coffee Maker,West,2,82.33,164.66,5.0
2025-03-06,Clothing,Sneakers,West,4,82.51,330.04,4.3
2025-03-07,Home,Coffee Maker,East,1,98.13,98.13,4.4
2025-03-07,Beauty,Face Cream,East,2,35.37,70.74,3.5
2025-03-07,Home,Vacuum,East,1,182.29,182.29,4.9
2025-03-07,Home,Sofa,East,3,611.72,1835.16,5.0
2025-03-07,Electronics,Headphones,South,2,148.47,296.94,3.0
2025-03-07,Sports,Bicycle,North,2,406.39,812.78,5.0
2025-03-07,Electronics,Laptop,West,1,1087.93,1087.93,4.8
2025-03-07,Electronics,Smartphone,South,1,734.0,734.0,5.0
2025-03-07,Beauty,Face Cream,North,1,37.9,37.9,3.9
2025-03-07,Electronics,Headphones,South,1,164.89,164.89,2.9
2025-03-07,Home,Coffee Maker,North,2,85.36,170.72,4.5
2025-03-08,Electronics,Smartphone,North,4,640.8,2563.2,4.7
2025-03-08,Home,Coffee Maker,South,2,94.19,188.38,3.7
2025-03-08,Clothing,Jeans,South,1,58.6,58.6,4.4
2025-03-08,Sports,Bicycle,South,2,440.77,881.54,5.0
2025-03-08,Electronics,Laptop,North,2,1016.89,2033.78,3.6
2025-03-09,Beauty,Mascara,North,2,21.58,43.16,4.0
2025-03-09,Sports,Yoga Mat,East,3,30.83,92.49,5.0
2025-03-09,Beauty,Perfume,West,3,74.31,222.93,4.2
2025-03-09,Home,Vacuum,North,2,169.24,338.48,2.0
2025-03-09,Sports,Running Shoes,South,1,81.51,81.51,5.0
2025-03-10,Clothing,T-Shirt,North,1,27.12,27.12,3.4
2025-03-10,Sports,Dumbbell,North,2,37.49,74.98,4.3
2025-03-10,Beauty,Face Cream,East,1,37.14,37.14,4.3
2025-03-10,Beauty,Mascara,East,2,20.06,40.12,3.1
2025-03-10,Beauty,Mascara,North,1,21.31,21.31,3.1
2025-03-10,Sports,Bicycle,South,2,436.9,873.8,4.0
2025-03-10,Home,Coffee Maker,East,2,87.28,174.56,3.5
2025-03-10,Sports,Yoga Mat,East,3,32.03,96.09,3.9
2025-03-10,Electronics,Laptop,East,1,1034.73,1034.73,5.0
2025-03-10,Beauty,Face Cream,West,1,32.32,32.32,4.3
2025-03-11,Electronics,Smartphone,North,2,687.99,1375.98,5.0
2025-03-11,Home,Vacuum,South,1,174.75,174.75,4.3
2025-03-11,Beauty,Face Cream,South,1,32.67,32.67,3.0
2025-03-11,Home,Vacuum,East,2,188.98,377.96,4.2
2025-03-11,Electronics,Smartphone,North,2,705.73,1411.46,4.4
2025-03-11,Clothing,T-Shirt,North,1,25.0,25.0,4.5
2025-03-11,Sports,Bicycle,North,4,449.61,1798.44,4.9
2025-03-11,Clothing,T-Shirt,East,3,23.07,69.21,5.0
2025-03-11,Sports,Dumbbell,North,3,40.89,122.67,4.8
2025-03-11,Home,Coffee Maker,East,2,91.09,182.18,3.3
2025-03-12,Beauty,Lipstick,West,1,15.76,15.76,4.9
2025-03-12,Electronics,Headphones,West,3,145.01,435.03,3.1
2025-03-12,Clothing,T-Shirt,North,1,24.92,24.92,4.0
2025-03-12,Electronics,Smartwatch,South,1,270.09,270.09,4.9
2025-03-12,Beauty,Face Cream,West,5,35.32,176.6,2.4
2025-03-12,Clothing,Jeans,North,1,63.65,63.65,3.3
2025-03-12,Home,Blender,South,1,48.74,48.74,3.6
2025-03-12,Home,Vacuum,East,1,187.52,187.52,4.7
2025-03-12,Electronics,Laptop,West,1,1026.4,1026.4,3.3
2025-03-12,Electronics,Smartwatch,West,2,246.3,492.6,2.5
2025-03-12,Clothing,Sneakers,North,1,72.23,72.23,4.4
2025-03-12,Beauty,Lipstick,East,1,14.01,14.01,4.4
2025-03-12,Electronics,Smartwatch,East,1,255.27,255.27,4.6
2025-03-13,Beauty,Perfume,North,3,80.67,242.01,3.6
2025-03-13,Home,Vacuum,West,1,169.28,169.28,2.8
2025-03-13,Sports,Running Shoes,South,4,88.65,354.6,3.1
2025-03-13,Electronics,Smartphone,South,1,648.71,648.71,4.2
2025-03-13,Clothing,Jeans,West,2,59.17,118.34,5.0
2025-03-13,Home,Vacuum,North,1,173.68,173.68,4.6
2025-03-13,Beauty,Lipstick,South,2,14.34,28.68,4.7
2025-03-13,Beauty,Perfume,North,1,83.97,83.97,4.6
2025-03-13,Electronics,Laptop,East,1,952.8,952.8,5.0
2025-03-13,Electronics,Smartwatch,South,1,269.41,269.41,4.5
2025-03-13,Sports,Running Shoes,West,1,93.0,93.0,4.8
2025-03-13,Sports,Bicycle,South,5,413.54,2067.7,4.7
2025-03-13,Home,Coffee Maker,East,2,95.42,190.84,4.2
2025-03-13,Sports,Dumbbell,North,3,43.69,131.07,4.0
2025-03-14,Home,Vacuum,East,1,162.49,162.49,3.4
2025-03-14,Home,Vacuum,East,1,195.78,195.78,5.0
2025-03-14,Sports,Yoga Mat,East,5,30.49,152.45,3.9
2025-03-14,Clothing,T-Shirt,East,2,25.39,50.78,5.0
2025-03-14,Home,Vacuum,South,2,174.31,348.62,4.7
2025-03-14,Electronics,Smartphone,East,3,762.89,2288.67,4.9
2025-03-14,Home,Blender,South,4,48.73,194.92,4.2
2025-03-14,Electronics,Headphones,East,1,164.23,164.23,3.2
2025-03-14,Home,Coffee Maker,West,1,95.58,95.58,3.1
2025-03-15,Beauty,Perfume,West,1,72.4,72.4,5.0
2025-03-15,Beauty,Mascara,South,4,20.74,82.96,4.6
2025-03-15,Sports,Dumbbell,South,1,40.58,40.58,4.3
2025-03-15,Beauty,Perfume,South,1,83.85,83.85,5.0
2025-03-15,Sports,Bicycle,South,2,412.61,825.22,4.8
2025-03-15,Beauty,Face Cream,West,2,36.33,72.66,4.6
2025-03-16,Home,Coffee Maker,East,3,86.16,258.48,4.2
2025-03-16,Home,Blender,West,2,47.16,94.32,5.0
2025-03-16,Sports,Yoga Mat,South,1,29.01,29.01,5.0
2025-03-16,Beauty,Lipstick,North,4,16.06,64.24,4.0
2025-03-16,Clothing,Jacket,West,1,112.03,112.03,3.6
2025-03-16,Clothing,Jeans,West,1,55.21,55.21,2.8
2025-03-16,Home,Vacuum,West,1,172.78,172.78,3.8
2025-03-16,Beauty,Perfume,East,1,77.85,77.85,4.9
2025-03-16,Sports,Bicycle,South,1,475.25,475.25,5.0
2025-03-16,Home,Sofa,West,3,560.91,1682.73,4.5
2025-03-16,Clothing,T-Shirt,East,1,22.78,22.78,4.2
2025-03-16,Electronics,Smartphone,North,2,678.59,1357.18,4.3
2025-03-17,Beauty,Perfume,East,1,80.36,80.36,3.4
2025-03-17,Electronics,Headphones,West,3,149.5,448.5,5.0
2025-03-17,Clothing,Sneakers,East,1,83.18,83.18,3.9
2025-03-17,Sports,Dumbbell,North,2,42.54,85.08,4.3
2025-03-17,Beauty,Mascara,East,2,21.73,43.46,5.0
2025-03-17,Home,Vacuum,East,1,182.55,182.55,3.5
2025-03-17,Sports,Yoga Mat,South,2,32.42,64.84,3.6
2025-03-17,Electronics,Smartphone,South,4,665.39,2661.56,4.0
2025-03-17,Home,Blender,North,1,52.96,52.96,4.8
2025-03-17,Electronics,Headphones,North,2,142.58,285.16,5.0
2025-03-17,Beauty,Lipstick,North,3,16.11,48.33,4.7
2025-03-17,Beauty,Mascara,North,1,18.93,18.93,3.1
2025-03-17,Clothing,Sneakers,South,4,87.18,348.72,4.4
2025-03-18,Home,Vacuum,East,1,194.7,194.7,5.0
2025-03-18,Clothing,Jeans,South,2,60.16,120.32,4.0
2025-03-18,Sports,Bicycle,South,3,440.81,1322.43,3.7
2025-03-18,Home,Sofa,East,2,649.27,1298.54,3.3
2025-03-18,Sports,Running Shoes,West,2,81.63,163.26,5.0
2025-03-18,Electronics,Smartwatch,East,1,262.69,262.69,4.0
2025-03-18,Beauty,Lipstick,North,2,13.83,27.66,3.5
2025-03-18,Electronics,Headphones,West,1,141.0,141.0,3.8
2025-03-18,Home,Blender,North,2,47.11,94.22,4.4
2025-03-18,Clothing,Jeans,North,1,62.99,62.99,4.4
2025-03-18,Electronics,Laptop,East,1,983.72,983.72,3.2
2025-03-18,Home,Blender,West,2,50.97,101.94,3.4
2025-03-19,Beauty,Perfume,South,3,87.15,261.45,3.5
2025-03-19,Home,Sofa,South,2,594.67,1189.34,5.0
2025-03-19,Electronics,Laptop,West,5,1024.54,5122.7,3.3
2025-03-19,Home,Sofa,North,5,550.68,2753.4,3.2
2025-03-19,Electronics,Headphones,West,1,140.57,140.57,3.3
2025-03-19,Sports,Dumbbell,East,1,40.01,40.01,4.4
2025-03-19,Clothing,T-Shirt,South,1,25.74,25.74,3.8
2025-03-19,Home,Vacuum,East,1,164.0,164.0,3.5
2025-03-19,Beauty,Lipstick,North,2,14.25,28.5,3.9
2025-03-19,Beauty,Face Cream,West,2,33.7,67.4,5.0
2025-03-19,Electronics,Smartphone,North,4,732.16,2928.64,5.0
2025-03-19,Beauty,Perfume,North,2,83.76,167.52,4.4
2025-03-20,Sports,Running Shoes,South,2,86.4,172.8,3.2
2025-03-20,Electronics,Smartphone,North,1,679.72,679.72,4.0
2025-03-20,Beauty,Face Cream,East,4,36.11,144.44,4.4
2025-03-20,Home,Sofa,South,4,607.27,2429.08,5.0
2025-03-20,Home,Coffee Maker,West,2,82.88,165.76,3.4
2025-03-20,Sports,Yoga Mat,North,3,28.36,85.08,4.1
2025-03-20,Clothing,T-Shirt,West,2,22.66,45.32,3.4
2025-03-20,Clothing,T-Shirt,East,2,26.24,52.48,4.3
2025-03-20,Sports,Yoga Mat,West,1,32.9,32.9,4.1
2025-03-20,Clothing,Jacket,East,2,109.27,218.54,4.6
2025-03-21,Sports,Running Shoes,North,2,85.55,171.1,5.0
2025-03-21,Electronics,Smartphone,South,3,755.42,2266.26,3.8
2025-03-21,Electronics,Laptop,South,1,941.81,941.81,3.0
2025-03-21,Home,Vacuum,South,3,175.72,527.16,1.9
2025-03-21,Sports,Running Shoes,North,1,89.26,89.26,4.4
2025-03-21,Electronics,Smartphone,South,1,761.2,761.2,4.6
2025-03-21,Home,Sofa,South,2,656.54,1313.08,3.9
2025-03-21,Beauty,Face Cream,East,4,35.79,143.16,4.3
2025-03-21,Beauty,Face Cream,North,1,36.04,36.04,4.5
2025-03-21,Beauty,Mascara,West,1,20.45,20.45,4.3
2025-03-21,Home,Vacuum,North,3,177.99,533.97,5.0
2025-03-22,Beauty,Mascara,East,4,18.12,72.48,5.0
2025-03-22,Beauty,Lipstick,South,3,14.0,42.0,3.0
2025-03-22,Home,Blender,North,3,48.13,144.39,4.5
2025-03-22,Beauty,Face Cream,East,2,35.95,71.9,5.0
2025-03-22,Clothing,Jeans,North,1,63.37,63.37,3.8
2025-03-22,Clothing,Jacket,South,3,111.51,334.53,5.0
2025-03-22,Beauty,Mascara,North,1,21.66,21.66,4.3
2025-03-22,Clothing,Jacket,West,1,121.14,121.14,4.1
2025-03-22,Home,Blender,East,2,53.28,106.56,4.4
2025-03-23,Beauty,Lipstick,North,3,14.13,42.39,4.0
2025-03-23,Electronics,Smartwatch,South,1,264.16,264.16,5.0
2025-03-23,Home,Vacuum,East,1,197.91,197.91,2.3
2025-03-23,Home,Coffee Maker,North,2,84.26,168.52,3.1
2025-03-23,Sports,Running Shoes,West,1,90.84,90.84,3.9
2025-03-23,Electronics,Smartphone,South,2,731.39,1462.78,3.9
2025-03-23,Electronics,Laptop,South,1,931.92,931.92,4.2
2025-03-23,Sports,Dumbbell,South,1,43.8,43.8,4.1
2025-03-24,Beauty,Lipstick,South,1,16.28,16.28,4.1
2025-03-24,Home,Coffee Maker,East,1,91.5,91.5,4.2
2025-03-24,Beauty,Face Cream,East,2,33.24,66.48,5.0
2025-03-24,Clothing,Jeans,East,2,60.42,120.84,2.6
2025-03-24,Beauty,Mascara,North,3,21.33,63.99,3.6
2025-03-24,Sports,Bicycle,North,1,413.09,413.09,3.6
2025-03-25,Sports,Running Shoes,West,1,86.17,86.17,5.0
2025-03-25,Beauty,Mascara,North,1,19.77,19.77,3.2
2025-03-25,Beauty,Face Cream,South,1,35.37,35.37,3.7
2025-03-25,Beauty,Lipstick,West,1,15.7,15.7,3.4
2025-03-25,Clothing,Jeans,West,1,62.16,62.16,4.1
2025-03-25,Clothing,T-Shirt,East,1,25.71,25.71,3.9
2025-03-25,Beauty,Mascara,East,1,19.19,19.19,3.0
2025-03-25,Electronics,Smartwatch,North,1,252.28,252.28,3.8
2025-03-25,Sports,Bicycle,East,1,471.42,471.42,3.2
2025-03-25,Clothing,T-Shirt,South,2,24.72,49.44,4.9
2025-03-26,Home,Vacuum,South,3,174.66,523.98,5.0
2025-03-26,Sports,Bicycle,South,1,444.09,444.09,4.3
2025-03-26,Clothing,Sneakers,West,3,81.03,243.09,4.9
2025-03-26,Sports,Bicycle,East,3,406.46,1219.38,4.6
2025-03-26,Electronics,Laptop,East,1,1098.39,1098.39,4.7
2025-03-26,Clothing,Jeans,West,1,60.14,60.14,3.6
2025-03-26,Home,Sofa,South,3,620.86,1862.58,5.0
2025-03-26,Electronics,Smartphone,South,1,737.22,737.22,3.3
2025-03-27,Beauty,Perfume,West,1,84.3,84.3,3.4
2025-03-27,Sports,Bicycle,North,1,463.7,463.7,4.8
2025-03-27,Sports,Yoga Mat,North,1,32.1,32.1,3.5
2025-03-27,Clothing,T-Shirt,South,1,24.56,24.56,5.0
2025-03-27,Clothing,T-Shirt,South,1,22.91,22.91,4.3
2025-03-27,Electronics,Headphones,West,1,156.73,156.73,4.0
2025-03-27,Clothing,Jacket,North,1,131.17,131.17,4.3
2025-03-27,Sports,Running Shoes,West,2,87.53,175.06,5.0
2025-03-27,Sports,Yoga Mat,West,4,29.05,116.2,3.3
2025-03-27,Beauty,Lipstick,West,3,15.68,47.04,4.0
2025-03-28,Electronics,Smartwatch,North,2,266.88,533.76,3.0
2025-03-28,Sports,Running Shoes,West,2,84.92,169.84,4.6
2025-03-28,Home,Vacuum,East,2,162.58,325.16,5.0
2025-03-28,Sports,Running Shoes,South,1,83.42,83.42,3.2
2025-03-28,Electronics,Smartphone,East,1,699.86,699.86,4.4
2025-03-28,Home,Vacuum,East,1,194.08,194.08,4.8
2025-03-28,Home,Coffee Maker,West,1,85.58,85.58,5.0
2025-03-28,Home,Sofa,East,2,647.85,1295.7,4.3
2025-03-29,Clothing,T-Shirt,North,1,24.44,24.44,4.0
2025-03-29,Home,Blender,East,1,54.77,54.77,3.7
2025-03-29,Clothing,Sneakers,East,1,86.26,86.26,4.0
2025-03-29,Electronics,Laptop,South,2,1034.5,2069.0,2.6
2025-03-29,Sports,Bicycle,East,2,437.82,875.64,3.6
2025-03-29,Beauty,Lipstick,West,3,15.76,47.28,4.5
2025-03-29,Home,Vacuum,East,1,184.29,184.29,5.0
2025-03-29,Home,Blender,West,4,46.26,185.04,3.4
2025-03-29,Home,Vacuum,East,2,183.08,366.16,4.4
2025-03-29,Home,Vacuum,South,1,191.52,191.52,3.5
2025-03-29,Home,Blender,West,2,48.99,97.98,3.4
2025-03-29,Home,Sofa,West,2,609.98,1219.96,4.5
2025-03-29,Home,Blender,North,2,54.97,109.94,3.6
2025-03-30,Sports,Dumbbell,South,4,41.86,167.44,5.0
2025-03-30,Sports,Dumbbell,North,1,41.62,41.62,3.4
2025-03-30,Electronics,Headphones,South,1,144.22,144.22,5.0
2025-03-30,Electronics,Headphones,North,2,138.61,277.22,4.1
2025-03-30,Sports,Running Shoes,North,1,90.11,90.11,4.5
2025-03-30,Beauty,Lipstick,East,1,14.86,14.86,3.5
2025-03-30,Electronics,Headphones,South,2,146.62,293.24,4.0
2025-03-31,Beauty,Perfume,South,1,79.29,79.29,3.7
2025-03-31,Electronics,Laptop,South,2,995.48,1990.96,4.5
2025-03-31,Sports,Yoga Mat,South,1,32.21,32.21,4.6
2025-03-31,Beauty,Lipstick,West,1,14.13,14.13,3.5
2025-03-31,Electronics,Headphones,South,1,145.91,145.91,3.9
2025-03-31,Beauty,Perfume,West,2,73.27,146.54,3.8
